"ts, 3c",0.1296
"9s, 5d",0.1298
"5c, 3s",0.1299
"th, 4c",0.1299
"7c, 4s",0.13
"td, 3c",0.1301
"ts, 5c",0.1301
"jh, 2c",0.1302
"6d, 4c",0.1303
"5c, 3d",0.1305
"5s, 3h",0.1305
"5d, 3h",0.1307
"7c, 4h",0.1308
"jh, 2d",0.1311
"tc, 4s",0.1312
"js, 3h",0.1315
"tc, 4h",0.1315
"jd, 2h",0.1316
"jh, 3s",0.1317
"6d, 4s",0.1319
"5s, 3c",0.1323
"jh, 3d",0.1326
"6c, 4d",0.1326
"jc, 2s",0.1327
"6h, 4c",0.1332
"9h, 5s",0.1334
"jd, 3h",0.1335
"ts, 5h",0.1335
"tc, 5h",0.1336
"js, 2h",0.1337
"jd, 4h",0.1337
"6h, 4s",0.1337
"9h, 5d",0.1338
"th, 4d",0.1339
"th, 4s",0.1339
"9c, 5s",0.1342
"th, 5s",0.1344
"qh, 2c",0.1345
"6c, 4h",0.1345
"5h, 3s",0.1346
"6h, 4d",0.1346
"6s, 4h",0.1346
"jd, 3c",0.1348
"td, 4h",0.1348
"8s, 5h",0.1349
"jc, 2d",0.135
"th, 3c",0.135
"6s, 4d",0.135
"ts, 4c",0.1351
"tc, 5s",0.1351
"js, 3c",0.1352
"jh, 3c",0.1353
"8c, 5d",0.1354
"js, 4h",0.1355
"9c, 5h",0.1358
"9c, 5d",0.136
"5d, 4s",0.1364
"9h, 5c",0.1364
"td, 5c",0.1364
"6s, 4c",0.1365
"jc, 3s",0.1366
"qc, 2s",0.1367
"js, 3d",0.1367
"jd, 4s",0.1368
"tc, 5d",0.1371
"8d, 5c",0.1371
"5h, 4d",0.1375
"th, 5c",0.1375
"8h, 5s",0.1378
"qd, 2h",0.1379
"9d, 5s",0.1379
"4c, 2c",0.138
"5c, 4h",0.138
"5h, 4s",0.138
"9d, 5h",0.138
"3s, 2s",0.1381
"qh, 2s",0.1382
"5s, 4c",0.1382
"8d, 5h",0.1382
"td, 5s",0.1383
"5c, 4d",0.1386
"jh, 4d",0.1388
"8d, 5s",0.139
"jc, 4d",0.1391
"8s, 5d",0.1391
"8s, 5c",0.1391
"qs, 2d",0.1392
"qh, 2d",0.1393
"jc, 3h",0.1393
"ts, 5d",0.1393
"3h, 2h",0.1395
"9s, 5h",0.1397
"8h, 5d",0.1399
"qc, 2d",0.14
"6c, 4s",0.14
"9d, 5c",0.14
"6c, 2c",0.1401
"jc, 4h",0.1402
"qd, 2c",0.1404
"jd, 3s",0.1404
"5s, 4d",0.1404
"7h, 2h",0.1405
"jc, 4s",0.1407
"9s, 5c",0.1408
"jh, 4c",0.1409
"3c, 2c",0.1411
"5c, 4s",0.1411
"8c, 5h",0.1411
"jh, 4s",0.1412
"7h, 5d",0.1412
"qs, 2c",0.1414
"8c, 2c",0.1415
"5d, 4h",0.1415
"th, 5d",0.1416
"jd, 5h",0.1417
"7c, 2c",0.1419
"7d, 5h",0.1419
"qs, 3c",0.1424
"js, 4c",0.1425
"qc, 3s",0.1428
"7d, 2d",0.1429
"js, 5c",0.1429
"jd, 5c",0.143
"td, 5h",0.1431
"8s, 3s",0.1432
"7s, 2s",0.1434
"7h, 5s",0.1435
"8c, 5s",0.1435
"jh, 5s",0.1436
"qd, 4h",0.1438
"jc, 5d",0.1438
"js, 5d",0.1438
"7h, 5c",0.1438
"3d, 2d",0.1439
"qh, 3c",0.1439
"qc, 3h",0.1443
"5d, 4c",0.1443
"jh, 5d",0.1444
"qc, 2h",0.1445
"js, 4d",0.1446
"qc, 3d",0.1447
"4d, 2d",0.1448
"qs, 2h",0.1449
"jh, 5c",0.1449
"qd, 2s",0.145
"7s, 5c",0.1451
"8c, 6d",0.1452
"qd, 3h",0.1454
"4h, 2h",0.1455
"qd, 3c",0.1455
"7c, 5d",0.1455
"jc, 5h",0.1455
"7d, 5s",0.1455
"6h, 5c",0.1456
"8d, 2d",0.1457
"6d, 5s",0.1457
"8h, 2h",0.1459
"qs, 3d",0.1459
"7s, 5d",0.1459
"8h, 5c",0.1459
"6d, 2d",0.146
"qh, 3d",0.1461
"qd, 3s",0.1461
"9s, 6h",0.1462
"8s, 6d",0.1463
"5h, 4c",0.1464
"8s, 2s",0.1465
"jd, 5s",0.1465
"6c, 5d",0.1466
"9h, 2h",0.1467
"7s, 5h",0.1467
"7d, 5c",0.1469
"9d, 6c",0.1469
"5s, 4h",0.147
"jh, 6d",0.1471
"6d, 5h",0.1472
"6c, 5s",0.1473
"8d, 6s",0.1473
"qh, 4c",0.1476
"7c, 5s",0.1476
"td, 6h",0.1477
"jh, 6s",0.1477
"8h, 6c",0.1478
"th, 6s",0.1478
"9d, 2d",0.1479
"8s, 6h",0.1479
"jd, 6s",0.1479
"5c, 2c",0.148
"jd, 4c",0.148
"js, 5h",0.148
"qs, 4d",0.1481
"9h, 6d",0.1481
"js, 6d",0.1481
"7c, 3c",0.1483
"js, 6c",0.1483
"qd, 4c",0.1484
"jd, 6h",0.1484
"2h, 2d",0.1485
"6s, 2s",0.1485
"7c, 5h",0.1485
"6h, 2h",0.1486
"qs, 3h",0.1486
"kc, 2d",0.1488
"7h, 6s",0.1488
"6h, 5d",0.1489
"td, 6c",0.1489
"7h, 3h",0.149
"9s, 6d",0.1491
"qh, 3s",0.1492
"jh, 6c",0.1493
"qd, 5h",0.1494
"9h, 6s",0.1494
"qc, 4d",0.1499
"6s, 5d",0.1499
"6c, 5h",0.15
"5d, 2d",0.1501
"ts, 6h",0.1501
"8h, 6d",0.1504
"9s, 6c",0.1504
"qd, 4s",0.1505
"qs, 5h",0.1505
"tc, 6d",0.1505
"9d, 4d",0.1508
"qs, 4h",0.1508
"qh, 4s",0.1509
"jc, 5s",0.1509
"9c, 6s",0.151
"qs, 5c",0.1511
"9d, 6h",0.1512
"9c, 6h",0.1513
"8c, 6s",0.1513
"8d, 3d",0.1514
"qs, 4c",0.1516
"qh, 5s",0.1516
"qc, 4h",0.1517
"6s, 5h",0.1518
"9h, 6c",0.1518
"8h, 3h",0.1519
"8c, 3c",0.152
"8c, 6h",0.152
"4s, 3s",0.1521
"8d, 6c",0.1523
"kc, 2h",0.1525
"6s, 5c",0.1525
"jd, 6c",0.1526
"6d, 5c",0.1527
"7c, 6s",0.1527
"7s, 6c",0.1528
"qc, 4s",0.153
"qh, 4d",0.1532
"td, 6s",0.1532
"kd, 2c",0.1533
"5s, 2s",0.1533
"9c, 4c",0.1534
"4s, 2s",0.1536
"ks, 2h",0.1537
"9s, 3s",0.1537
"5h, 2h",0.1538
"ts, 6c",0.1538
"4h, 3h",0.1539
"js, 6h",0.154
"kh, 2c",0.1541
"kd, 2h",0.1541
"7d, 3d",0.1541
"6h, 5s",0.1541
"6d, 3d",0.1543
"9d, 3d",0.1543
"9d, 6s",0.1544
"9c, 6d",0.1545
"ts, 6d",0.1545
"kh, 2d",0.1547
"kd, 3s",0.1548
"th, 6c",0.1549
"8h, 6s",0.1549
"7s, 3s",0.155
"7c, 6d",0.155
"8s, 6c",0.155
"kc, 3s",0.1551
"tc, 6h",0.1551
"th, 6d",0.1552
"8d, 6h",0.1552
"7h, 6d",0.1553
"7d, 6h",0.1553
"jc, 6h",0.1553
"8h, 4h",0.1554
"9c, 2c",0.1555
"qc, 6d",0.1555
"qs, 6c",0.1556
"jc, 6s",0.1556
"qh, 5d",0.1557
"7h, 6c",0.1558
"6c, 3c",0.1559
"9c, 3c",0.1559
"qd, 5c",0.1563
"4c, 3c",0.1568
"qc, 5h",0.1569
"tc, 6s",0.157
"9s, 2s",0.1571
"td, 2d",0.1579
"2h, 2c",0.158
"kd, 2s",0.158
"4d, 3d",0.158
"qc, 5d",0.1581
"qh, 5c",0.1582
"7c, 6h",0.1583
"7s, 6h",0.1583
"jh, 7s",0.1583
"8c, 4c",0.1584
"9s, 7c",0.1584
"tc, 2c",0.1585
"ks, 2d",0.1586
"7s, 6d",0.1586
"js, 7c",0.1586
"2s, 2d",0.1587
"kc, 2s",0.1587
"jh, 7d",0.1587
"7d, 6c",0.1588
"2c, 2d",0.1589
"kd, 3c",0.1589
"qs, 6h",0.1589
"kh, 2s",0.1591
"kd, 3h",0.1591
"qd, 6c",0.1592
"jc, 6d",0.1596
"qs, 5d",0.1601
"qh, 6d",0.1601
"kh, 3s",0.1602
"9h, 3h",0.1604
"8h, 7d",0.1605
"ts, 7d",0.1606
"6h, 3h",0.1607
"qc, 5s",0.1607
"6s, 3s",0.1608
"qd, 5s",0.1609
"js, 7d",0.1612
"2s, 2h",0.1613
"ks, 2c",0.1614
"jc, 7s",0.1615
"qs, 6d",0.1616
"2s, 2c",0.1618
"kc, 4s",0.1618
"8s, 7d",0.1618
"qc, 6s",0.1619
"ks, 3d",0.162
"5d, 3d",0.1622
"kh, 3d",0.1624
"jd, 7h",0.1624
"kd, 4h",0.1625
"9c, 5c",0.1625
"qh, 7s",0.1625
"5s, 3s",0.1627
"7d, 4d",0.1627
"7d, 6s",0.1627
"9h, 7s",0.1627
"qh, 6c",0.1628
"kc, 3h",0.1631
"8d, 4d",0.1632
"kh, 3c",0.1635
"ks, 3h",0.1635
"jc, 7d",0.1635
"9h, 4h",0.1637
"kd, 4c",0.1638
"kc, 3d",0.1639
"kh, 4c",0.1639
"9c, 7s",0.164
"3h, 3d",0.1643
"qd, 6s",0.1644
"9h, 7d",0.1644
"td, 7c",0.1645
"ts, 3s",0.1646
"8s, 4s",0.1646
"qd, 6h",0.1646
"tc, 7s",0.1646
"7c, 4c",0.1647
"9c, 7h",0.1648
"td, 7h",0.1648
"9d, 7s",0.1648
"qc, 6h",0.1651
"8d, 7h",0.1651
"js, 7h",0.1651
"ks, 3c",0.1652
"8d, 7s",0.1652
"td, 7s",0.1652
"th, 7s",0.1652
"3h, 3c",0.1653
"jd, 7c",0.1654
"kd, 5s",0.1655
"9s, 4s",0.1657
"jc, 7h",0.1657
"5c, 3c",0.1659
"ks, 4h",0.1659
"qh, 6s",0.1659
"9d, 7c",0.1661
"td, 3d",0.1663
"9s, 7h",0.1663
"ks, 4c",0.1664
"tc, 7h",0.1664
"tc, 4c",0.1665
"kc, 5d",0.1667
"jd, 7s",0.1668
"5h, 3h",0.1669
"9d, 7h",0.1669
"8h, 7s",0.1669
"kh, 4d",0.1671
"kc, 4d",0.1672
"qc, 7h",0.1673
"3s, 3d",0.1674
"8c, 7d",0.1674
"kd, 5h",0.1675
"kc, 4h",0.1676
"ks, 4d",0.1677
"kh, 4s",0.1677
"7s, 4s",0.1681
"qh, 7d",0.1681
"9d, 8s",0.1684
"6c, 4c",0.1685
"7h, 4h",0.1686
"3s, 3c",0.1687
"ks, 5d",0.1687
"8c, 7s",0.1687
"tc, 3c",0.1688
"qs, 7d",0.1688
"th, 7d",0.1689
"ts, 7c",0.1689
"8s, 7h",0.1689
"qd, 7s",0.1691
"jd, 2d",0.1693
"kd, 5c",0.1693
"th, 2h",0.1694
"ts, 2s",0.1694
"tc, 7d",0.1694
"9h, 7c",0.1698
"th, 7c",0.1698
"jh, 7c",0.1701
"th, 3h",0.1703
"9s, 5s",0.1703
"8h, 7c",0.1703
"kh, 5c",0.1704
"9s, 7d",0.1705
"qd, 7c",0.1705
"kc, 5s",0.1707
"qc, 7s",0.1707
"3s, 3h",0.1708
"6h, 4h",0.1708
"ts, 7h",0.1708
"8h, 5h",0.1709
"9c, 7d",0.171
"qs, 7c",0.171
"js, 3s",0.1711
"kc, 5h",0.1712
"ks, 6d",0.1713
"qd, 7h",0.1714
"js, 2s",0.1715
"8d, 7c",0.1715
"kd, 4s",0.1716
"qh, 7c",0.1719
"ad, 2s",0.172
"8c, 7h",0.1721
"ts, 4s",0.1724
"jh, 8c",0.1725
"kh, 5d",0.1728
"kc, 6s",0.1728
"jc, 2c",0.1729
"3c, 3d",0.1729
"ks, 5h",0.173
"th, 4h",0.1731
"kc, 6h",0.1732
"qc, 7d",0.1732
"jc, 3c",0.1739
"5s, 4s",0.1739
"8s, 7c",0.174
"9c, 8d",0.1747
"qs, 7h",0.1749
"ts, 5s",0.175
"jh, 2h",0.1752
"th, 5h",0.1756
"5c, 4c",0.1757
"td, 4d",0.1758
"6d, 4d",0.1759
"6s, 4s",0.1763
"jd, 3d",0.1764
"td, 5d",0.1765
"kh, 6d",0.1767
"jh, 4h",0.177
"5h, 4h",0.1771
"9s, 8h",0.1775
"jh, 3h",0.1776
"kd, 6s",0.1777
"kh, 5s",0.1778
"js, 4s",0.1779
"ad, 2h",0.1783
"5d, 4d",0.1783
"7c, 5c",0.1783
"js, 8c",0.1783
"9d, 5d",0.1785
"4c, 4d",0.1787
"4s, 4d",0.1787
"jc, 4c",0.1787
"9d, 8h",0.1787
"ts, 8c",0.1788
"8d, 5d",0.1789
"js, 6s",0.1789
"ks, 5c",0.1791
"9h, 5h",0.1791
"kd, 6h",0.1791
"kh, 7s",0.1792
"9s, 8c",0.1792
"8c, 5c",0.1794
"td, 8h",0.1795
"ah, 2c",0.1797
"ks, 7d",0.1798
"4h, 4c",0.18
"kh, 6s",0.1802
"9s, 8d",0.1802
"4s, 4c",0.1803
"4h, 4d",0.1804
"ks, 6h",0.1804
"9d, 8c",0.1804
"ac, 2s",0.1805
"kc, 6d",0.1805
"9c, 8h",0.1805
"jd, 6d",0.1806
"kd, 7c",0.1808
"jh, 8d",0.1808
"tc, 5c",0.1809
"kh, 6c",0.1809
"qs, 8d",0.1809
"7d, 5d",0.181
"9h, 8c",0.181
"js, 8d",0.1811
"7h, 5h",0.1812
"qh, 8c",0.1812
"ah, 3d",0.1815
"kd, 6c",0.1815
"ad, 2c",0.1818
"ah, 4c",0.1818
"ts, 6s",0.1818
"kh, 7c",0.182
"ks, 7c",0.182
"ah, 2s",0.1821
"8s, 5s",0.1821
"jc, 8s",0.1821
"kc, 7d",0.1822
"5h, 5d",0.1823
"6s, 5s",0.1823
"ac, 2d",0.1824
"ac, 2h",0.1824
"tc, 8s",0.1825
"ks, 6c",0.1826
"td, 8s",0.1826
"jc, 8h",0.1827
"ah, 2d",0.1828
"jc, 8d",0.1828
"qc, 8h",0.1829
"js, 8h",0.183
"9h, 8s",0.183
"6h, 5h",0.1832
"kd, 7s",0.1832
"jd, 8h",0.1832
"6d, 5d",0.1833
"qh, 8d",0.1833
"4s, 4h",0.1836
"ts, 8h",0.1837
"as, 2d",0.1838
"qd, 8s",0.1839
"qs, 2s",0.184
"jd, 4d",0.1841
"qh, 8s",0.1841
"kc, 7h",0.1843
"ac, 3d",0.1844
"9h, 8d",0.1845
"jh, 8s",0.1845
"qd, 8h",0.1846
"jd, 8c",0.1848
"ah, 3s",0.1849
"kc, 7s",0.1851
"jd, 5d",0.1852
"as, 6h",0.1852
"th, 8s",0.1853
"as, 3d",0.1854
"jc, 6c",0.1855
"jc, 5c",0.1857
"kh, 7d",0.1858
"9c, 8s",0.1858
"7s, 5s",0.1861
"qd, 3d",0.1862
"9c, 6c",0.1862
"ah, 3c",0.1863
"td, 8c",0.1863
"ks, 8h",0.1863
"as, 2c",0.1864
"as, 2h",0.1865
"jh, 5h",0.1866
"kh, 8s",0.1867
"qs, 8h",0.1868
"ah, 6c",0.187
"tc, 6c",0.1871
"qd, 2d",0.1872
"6c, 5c",0.1872
"js, 5s",0.1873
"jh, 6h",0.1873
"kc, 8d",0.1873
"8s, 6s",0.1878
"qc, 8d",0.1878
"kd, 8h",0.1879
"kd, 8s",0.1881
"kc, 8s",0.1881
"5h, 5c",0.1882
"qc, 2c",0.1883
"kd, 8c",0.1883
"ac, 3s",0.1886
"qc, 4c",0.1887
"tc, 8h",0.1888
"qh, 2h",0.1889
"th, 8c",0.1889
"jd, 8s",0.1889
"5s, 5d",0.189
"ks, 7h",0.189
"ad, 3s",0.1891
"as, 3c",0.1896
"9s, 6s",0.1897
"ts, 8d",0.1897
"ks, 8d",0.1898
"5c, 5d",0.1899
"9d, 6d",0.19
"qc, 8s",0.19
"qc, 5c",0.1901
"kd, 7h",0.1903
"kh, 8c",0.1903
"qh, 3h",0.1907
"5s, 5h",0.1907
"8c, 6c",0.1907
"ad, 3c",0.1913
"ad, 6c",0.1913
"qc, 3c",0.1914
"kh, 8d",0.1914
"ad, 4h",0.1916
"ac, 6d",0.1916
"th, 6h",0.1916
"qs, 8c",0.1917
"tc, 8d",0.192
"qs, 3s",0.1921
"8d, 6d",0.1923
"ac, 6s",0.1923
"th, 8d",0.1923
"ad, 3h",0.1924
"9h, 6h",0.1924
"qd, 8c",0.1924
"ah, 4d",0.1925
"qh, 4h",0.1925
"kd, 3d",0.1928
"7d, 6d",0.1932
"as, 6d",0.1932
"ah, 6s",0.1932
"ad, 4s",0.1933
"ah, 4s",0.1933
"td, 6d",0.1933
"7s, 6s",0.1934
"as, 3h",0.1935
"7c, 6c",0.1936
"ac, 4s",0.1937
"as, 4c",0.1941
"ad, 6h",0.1942
"ks, 8c",0.1942
"kc, 8h",0.1944
"as, 4h",0.1945
"kh, 2h",0.1947
"8h, 6h",0.1949
"ad, 6s",0.1951
"ac, 3h",0.1952
"7h, 6h",0.1953
"as, 4d",0.1955
"kc, 2c",0.1956
"5s, 5c",0.1957
"kd, 2d",0.1958
"ac, 4h",0.196
"ad, 5s",0.1963
"ah, 7s",0.1965
"ac, 6h",0.1966
"jh, 9c",0.1967
"as, 7h",0.1968
"as, 5d",0.1972
"ac, 4d",0.1974
"ah, 6d",0.1976
"qd, 4d",0.1977
"qd, 6d",0.198
"ks, 2s",0.1982
"kh, 3h",0.1982
"6s, 6c",0.1986
"qs, 4s",0.1987
"ah, 7c",0.1993
"qc, 9d",0.1994
"9h, 7h",0.1996
"qs, 9d",0.1997
"as, 5c",0.1999
"qs, 9h",0.2
"ad, 4c",0.2006
"as, 7c",0.2007
"js, 9c",0.2007
"qd, 9s",0.2007
"qs, 5s",0.2011
"tc, 9d",0.2013
"qh, 6h",0.2014
"kc, 3c",0.2015
"qc, 6c",0.2015
"jd, 7d",0.2018
"as, 8h",0.2018
"jc, 9s",0.2018
"ac, 5s",0.2019
"8c, 7c",0.2019
"th, 7h",0.2023
"qh, 5h",0.2024
"ad, 7h",0.2024
"ad, 5h",0.2025
"ks, 3s",0.2029
"9c, 7c",0.2029
"ac, 7h",0.2029
"ks, 4s",0.2033
"9s, 7s",0.2034
"as, 6c",0.2035
"td, 9h",0.2036
"ac, 7d",0.2038
"tc, 7c",0.2038
"jd, 9h",0.204
"jd, 9c",0.2041
"qd, 9c",0.2041
"ts, 9h",0.2041
"ah, 5d",0.2042
"kd, 9s",0.2044
"ah, 8c",0.2045
"jh, 7h",0.2046
"jc, 9d",0.2047
"as, 5h",0.2048
"jh, 9s",0.205
"js, 7s",0.2051
"kh, 9d",0.2052
"qd, 5d",0.2053
"jh, 8h",0.2053
"td, 9s",0.2054
"jc, 7c",0.2055
"qd, 9h",0.2056
"ac, 5h",0.2057
"ac, 5d",0.2059
"ad, 7c",0.206
"qs, 6s",0.2062
"jc, 9h",0.2062
"qh, 9s",0.2062
"ac, 7s",0.2063
"td, 7d",0.2064
"qc, 9h",0.2064
"8d, 7d",0.2066
"qh, 9c",0.2066
"ah, 5s",0.2067
"as, 7d",0.2067
"td, 9c",0.2067
"jd, 9s",0.2067
"6h, 6d",0.2068
"qs, 9c",0.2068
"ah, 8s",0.2069
"th, 9d",0.2069
"qd, 7d",0.207
"6c, 6d",0.2071
"ah, 5c",0.2072
"th, 9s",0.2073
"th, 9c",0.2074
"as, 8d",0.2075
"8s, 7s",0.2076
"js, 9d",0.2076
"kc, 9h",0.2077
"js, 9h",0.2078
"kh, 9s",0.2081
"ts, 9c",0.2082
"ac, 8h",0.2083
"ad, 8s",0.2084
"kc, 9d",0.2084
"ad, 5c",0.2086
"6s, 6h",0.2086
"ah, 7d",0.2089
"ah, 9c",0.2089
"kd, 4d",0.209
"qh, 7h",0.2092
"tc, 9h",0.2092
"qc, 9s",0.2094
"9d, 7d",0.2095
"6h, 6c",0.2096
"jh, 9d",0.2096
"tc, 9s",0.2096
"kd, 9c",0.2098
"ad, 7s",0.2099
"8h, 7h",0.2105
"ts, 9d",0.2106
"kc, 9s",0.2109
"kh, 4h",0.2111
"6s, 6d",0.2112
"ah, 8d",0.2112
"qc, 7c",0.2113
"kc, 6c",0.2114
"qh, 9d",0.2116
"kh, 9c",0.2116
"qs, 7s",0.2118
"ac, 8s",0.2118
"ts, 7s",0.2119
"kd, 9h",0.2125
"ad, 8h",0.2128
"th, 8h",0.214
"ac, 8d",0.2142
"ks, 9h",0.2143
"kh, 5h",0.2144
"ad, 8c",0.2149
"as, 8c",0.215
"9c, 8c",0.2151
"ks, 9d",0.2157
"ks, 9c",0.2158
"ah, 9s",0.217
"ad, 9h",0.2173
"kc, 4c",0.2175
"9s, 8s",0.2176
"7h, 7d",0.2178
"kc, 5c",0.218
"kd, 6d",0.2181
"as, 9d",0.2182
"qh, 8h",0.2183
"ah, 9d",0.2183
"kh, 6h",0.2184
"ad, 2d",0.2189
"ks, 5s",0.2189
"ac, 9s",0.219
"ad, 9c",0.2192
"kh, 7h",0.2193
"as, 9h",0.2194
"9h, 8h",0.2195
"ad, 9s",0.2198
"qc, 8c",0.22
"as, 9c",0.2202
"7s, 7c",0.2207
"9d, 8d",0.2207
"jd, 8d",0.2211
"jc, 8c",0.2211
"td, 8d",0.2214
"ac, 9d",0.2218
"ks, 6s",0.2222
"kd, 7d",0.2223
"7s, 7d",0.2225
"js, td",0.2225
"kd, 5d",0.2229
"7s, 7h",0.2229
"tc, 8c",0.2233
"jh, ts",0.2234
"js, 8s",0.2235
"ac, 9h",0.2236
"jc, td",0.2237
"jh, td",0.2241
"jd, ts",0.2242
"qs, 8s",0.2245
"kc, 8c",0.2251
"ts, 8s",0.2258
"kh, 8h",0.2259
"ac, 3c",0.2264
"qd, tc",0.2264
"7c, 7d",0.2272
"7h, 7c",0.2277
"ah, 2h",0.2279
"qs, th",0.2279
"ah, 4h",0.2285
"js, tc",0.2285
"qc, th",0.2286
"ks, 8s",0.2287
"jc, ts",0.2291
"ad, 3d",0.2293
"kc, 7c",0.2293
"ac, 2c",0.2295
"qd, 8d",0.2295
"as, 2s",0.2298
"as, 3s",0.2301
"jd, tc",0.2304
"js, th",0.2306
