"7c, 2d",0.0607
"7d, 2c",0.0611
"7s, 2d",0.0625
"7c, 2s",0.064
"7h, 2s",0.0642
"8h, 2s",0.0642
"6h, 2d",0.0645
"7s, 2c",0.0645
"7d, 2s",0.0649
"8d, 2h",0.0657
"8d, 2s",0.0658
"7d, 2h",0.0661
"7c, 2h",0.0663
"6s, 2h",0.0665
"7s, 2h",0.0668
"8h, 2c",0.067
"8s, 2h",0.067
"8s, 2d",0.0673
"3s, 2c",0.0678
"9s, 2c",0.0679
"9c, 2s",0.0679
"9h, 2s",0.0679
"6c, 2d",0.068
"8c, 2s",0.068
"8d, 3c",0.0686
"8h, 3s",0.0687
"7h, 3s",0.0688
"3s, 2d",0.069
"3c, 2d",0.0691
"9h, 2d",0.0691
"6d, 2s",0.0691
"8d, 2c",0.0692
"7h, 2d",0.0694
"8h, 2d",0.0694
"9d, 3c",0.0694
"9s, 2h",0.0695
"3c, 2s",0.0695
"9h, 3d",0.0695
"9d, 2h",0.0696
"8d, 3s",0.0697
"6h, 2c",0.0698
"9d, 2s",0.0698
"7h, 2c",0.0699
"8s, 3h",0.0699
"6c, 2s",0.07
"8h, 3c",0.07
"3h, 2c",0.0701
"6s, 2d",0.0702
"4d, 2h",0.0702
"6d, 2c",0.0703
"8s, 3d",0.0703
"4c, 2s",0.0704
"8s, 3c",0.0704
"8c, 3s",0.0704
"8c, 2d",0.0705
"8h, 3d",0.0705
"9d, 2c",0.0706
"3s, 2h",0.0706
"9c, 3d",0.0706
"9s, 2d",0.0707
"3c, 2h",0.0708
"3h, 2s",0.0708
"8s, 2c",0.0709
"7c, 3d",0.0711
"4h, 2d",0.0712
"8c, 2h",0.0712
"6c, 2h",0.0714
"6s, 2c",0.0715
"8c, 3h",0.0716
"3h, 2d",0.0717
"3d, 2h",0.0718
"6h, 2s",0.0719
"9d, 3s",0.0721
"9c, 2d",0.0722
"3d, 2s",0.0723
"4d, 2c",0.0724
"3d, 2c",0.0725
"4c, 2h",0.0728
"7d, 3c",0.0729
"8c, 3d",0.0731
"ts, 2d",0.0737
"9h, 3c",0.0737
"8d, 3h",0.0738
"9h, 3s",0.0738
"9s, 3h",0.0739
"7s, 3c",0.0742
"9h, 2c",0.0743
"4h, 2s",0.0743
"9c, 2h",0.0745
"9s, 4h",0.0746
"9s, 3c",0.0749
"7d, 3h",0.0749
"7h, 3c",0.075
"9c, 3h",0.075
"9c, 4d",0.075
"ts, 2h",0.0751
"9c, 3s",0.0751
"4c, 2d",0.0753
"6d, 2h",0.0754
"4s, 2h",0.0755
"7s, 3d",0.0758
"7c, 3s",0.0758
"9s, 3d",0.0759
"tc, 3s",0.076
"9c, 4s",0.076
"9h, 4c",0.0761
"7s, 3h",0.0762
"9c, 4h",0.0764
"tc, 2d",0.0765
"4d, 2s",0.0768
"th, 3c",0.0768
"8d, 4c",0.0768
"6c, 3s",0.0769
"4s, 2c",0.077
"td, 2c",0.0771
"7c, 3h",0.0773
"5c, 2d",0.0775
"5d, 2s",0.0775
"6s, 3d",0.0775
"7d, 3s",0.0777
"7h, 3d",0.0778
"th, 2d",0.0781
"4h, 2c",0.0782
"td, 2h",0.0782
"9d, 3h",0.0783
"th, 3s",0.0784
"6h, 3d",0.0785
"9s, 4d",0.0785
"6d, 3s",0.0787
"4s, 2d",0.0789
"9h, 4d",0.0789
"8d, 4h",0.0789
"jc, 2h",0.079
"6d, 3h",0.079
"5c, 2h",0.0791
"5d, 2c",0.0792
"9d, 4h",0.0793
"tc, 2h",0.0794
"8d, 4s",0.0794
"5s, 2h",0.0795
"5h, 2d",0.0798
"js, 2d",0.0799
"td, 2s",0.0799
"ts, 3d",0.0799
"5h, 2c",0.08
"8c, 4h",0.08
"5h, 2s",0.0802
"ts, 3h",0.0802
"th, 4c",0.0803
"9h, 4s",0.0806
"ts, 2c",0.0807
"th, 2c",0.0808
"th, 2s",0.0808
"8c, 4d",0.0809
"7h, 4s",0.081
"9d, 4s",0.0813
"5s, 2d",0.0814
"tc, 3h",0.0814
"jh, 2c",0.0815
"6h, 3s",0.0815
"jc, 2d",0.0816
"6s, 3h",0.0817
"8h, 4d",0.0817
"8c, 4s",0.0817
"jc, 2s",0.0818
"8h, 4c",0.0818
"6c, 3d",0.082
"9d, 4c",0.0821
"5d, 2h",0.0824
"js, 3c",0.0824
"8s, 4c",0.0824
"tc, 2s",0.0825
"6c, 3h",0.0825
"6d, 3c",0.0826
"9s, 4c",0.0827
"4c, 3s",0.0828
"js, 2h",0.083
"7h, 4d",0.0831
"4s, 3c",0.0832
"8s, 4h",0.0832
"5s, 2c",0.0833
"js, 3d",0.0833
"th, 3d",0.0834
"tc, 4d",0.0834
"ts, 4c",0.0834
"9h, 5d",0.0835
"jd, 3c",0.0837
"ts, 4d",0.0839
"5c, 2s",0.0841
"tc, 3d",0.0841
"6s, 3c",0.0841
"td, 4c",0.0841
"jd, 2h",0.0842
"jd, 3s",0.0842
"jd, 2c",0.0843
"tc, 4h",0.0843
"9s, 5c",0.0843
"jh, 2d",0.0844
"th, 5d",0.0844
"td, 3h",0.0845
"ts, 3c",0.0846
"4h, 3c",0.0847
"td, 4s",0.0847
"8s, 4d",0.0848
"ts, 4h",0.0848
"td, 3s",0.0849
"4d, 3h",0.0852
"7s, 4c",0.0852
"js, 3h",0.0853
"4c, 3d",0.0855
"td, 3c",0.0855
"4h, 3s",0.0855
"6h, 3c",0.0856
"7s, 4d",0.0856
"jc, 3d",0.0857
"jd, 4c",0.0857
"jc, 3h",0.0858
"jh, 3c",0.0859
"qd, 3s",0.086
"4d, 3s",0.0861
"tc, 5s",0.0861
"jd, 2s",0.0862
"4d, 3c",0.0862
"4c, 3h",0.0862
"jh, 4s",0.0862
"jh, 3s",0.0864
"td, 4h",0.0864
"th, 4s",0.0864
"7s, 4h",0.0866
"ts, 5c",0.0866
"qc, 2s",0.0868
"jc, 3s",0.0868
"9s, 5d",0.0868
"th, 4d",0.0869
"qs, 2h",0.0872
"8h, 4s",0.0874
"4h, 3d",0.0876
"8c, 5s",0.0876
"tc, 4s",0.0877
"js, 2c",0.0878
"jc, 5h",0.0878
"jh, 2s",0.0879
"9s, 5h",0.0879
"5d, 3h",0.088
"td, 5s",0.088
"7c, 4d",0.0881
"4s, 3d",0.0882
"th, 5c",0.0882
"9d, 5c",0.0884
"qc, 2h",0.0885
"ts, 5d",0.0885
"qh, 2d",0.0886
"7d, 4s",0.0886
"qs, 3h",0.0887
"qs, 2c",0.0888
"9h, 5s",0.0889
"5h, 3c",0.089
"9d, 5h",0.089
"qc, 2d",0.0891
"jh, 4c",0.0891
"jd, 3h",0.0892
"td, 5h",0.0892
"js, 4c",0.0893
"7c, 4s",0.0893
"qd, 2s",0.0894
"7d, 4c",0.0894
"jh, 3d",0.0895
"qh, 3d",0.0895
"5d, 3c",0.0895
"qc, 3d",0.0896
"jc, 5s",0.0896
"jd, 4s",0.0899
"9d, 5s",0.09
"td, 5c",0.0901
"9c, 5s",0.0902
"jd, 5s",0.0902
"5s, 3d",0.0903
"6h, 4s",0.0904
"7d, 4h",0.0907
"qh, 2c",0.091
"9c, 5h",0.091
"5h, 3s",0.0911
"6c, 4h",0.0911
"5h, 3d",0.0912
"jc, 4d",0.0912
"6c, 4s",0.0913
"tc, 5d",0.0915
"th, 5s",0.0916
"9c, 5d",0.0917
"9h, 5c",0.0917
"qs, 3c",0.0918
"6h, 4d",0.0918
"8c, 5h",0.092
"5c, 3h",0.0921
"js, 6h",0.0921
"8c, 5d",0.0922
"qd, 2h",0.0923
"7c, 4h",0.0923
"8s, 5d",0.0923
"jd, 5c",0.0923
"qs, 3d",0.0925
"qd, 3h",0.0925
"jd, 4h",0.0925
"js, 6c",0.0925
"jc, 4s",0.0926
"5s, 3c",0.0928
"tc, 5h",0.0929
"qs, 2d",0.093
